	192	2024-09-01 13-02-41	85.249.175.158
	8	2024-09-01 13-03-29	85.249.175.158
	8	2024-09-01 13-03-55	85.249.175.158
	8	2024-09-01 13-11-53	85.249.175.158
	113	2024-09-01 13-14-02	178.155.27.206
	34	2024-09-01 13-14-53	178.155.27.206
	70	2024-09-01 13-15-47	118.117.188.153
	11	2024-09-01 13-17-42	178.155.27.206
	0	2024-09-01 13-25-38	178.155.27.206
	0	2024-09-01 13-26-49	95.153.181.187
	19	2024-09-01 13-26-58	95.153.181.187
	43	2024-09-01 13-27-11	178.155.27.206
	0	2024-09-01 13-29-58	176.59.42.148
	0	2024-09-01 13-29-59	176.59.42.148
	0	2024-09-01 13-30-04	176.59.42.148
	0	2024-09-01 13-30-11	176.59.42.148
	147	2024-09-01 13-34-07	185.138.90.160
	147	2024-09-01 13-34-12	66.102.9.64
	147	2024-09-01 13-34-13	66.102.9.64
	147	2024-09-01 13-34-13	66.102.9.65
	0	2024-09-01 13-40-22	95.153.161.143
	5	2024-09-01 13-40-39	95.153.161.143
	0	2024-09-01 13-41-23	95.153.176.19
	197	2024-09-01 13-41-36	95.153.176.19
	45	2024-09-01 13-42-12	95.153.161.143
	197	2024-09-01 13-42-48	95.153.176.19
	197	2024-09-01 13-44-06	95.153.176.19
	32	2024-09-01 13-59-09	85.174.205.175
	32	2024-09-01 14-00-09	85.174.205.175
	2	2024-09-01 14-05-06	37.78.184.50
	1	2024-09-01 14-13-30	37.78.184.50
	0	2024-09-01 14-16-53	95.153.179.171
	178	2024-09-01 14-17-00	95.153.179.171
	178	2024-09-01 14-17-01	66.102.9.78
	178	2024-09-01 14-17-02	66.102.9.78
	178	2024-09-01 14-17-02	66.102.9.65
	0	2024-09-01 14-31-32	37.78.184.50
	2	2024-09-01 14-31-40	37.78.184.50
	1	2024-09-01 14-48-15	37.78.184.50
	0	2024-09-01 14-49-55	85.249.171.74
	2	2024-09-01 14-50-10	85.249.171.74
	2	2024-09-01 14-50-39	85.249.171.74
	0	2024-09-01 14-52-43	85.249.171.74
	168	2024-09-01 14-52-52	85.249.171.74
	168	2024-09-01 14-53-15	85.249.171.74
